-1587.338379,-1399.043823,16.7
-1588.374512,-1399.40564,16.5
-1589.411743,-1399.762451,16.3
-1590.457642,-1400.074097,16.2
-1591.505127,-1400.370728,16
-1592.567383,-1400.532227,15.8
-1593.638306,-1400.68457,15.7
-1594.787354,-1400.754761,15.5
-1595.939087,-1400.788818,15.3
-1597.101807,-1400.67749,15.1
-1598.276855,-1400.497681,15
-1599.480713,-1400.157837,14.9
-1600.523071,-1399.880859,14.7
-1601.323364,-1399.698364,14.6
-1602.123535,-1399.515869,14.5
-1603.540894,-1398.90979,14.4
-1604.825562,-1398.369507,14.2
-1605.808472,-1397.998413,14.1
-1606.791382,-1397.627319,14
-1608.184326,-1396.729858,13.8
-1609.482788,-1395.832886,13.6
-1610.639526,-1394.936768,13.5
-1611.776611,-1394.002563,13.3
-1612.884521,-1393.01123,13.2
-1614.010864,-1391.867432,13.1
-1615.18042,-1390.367554,13.1
-1616.331543,-1388.895142,13.2
-1617.454834,-1387.463867,13.3
-1618.635986,-1385.977051,13.4
-1619.951782,-1384.360229,13.5
-1621.25061,-1382.651123,13.6
-1622.481445,-1380.573242,13.7
-1623.630249,-1378.718506,13.7
-1624.656006,-1377.19873,13.8
-1625.704346,-1375.592896,13.8
-1626.957031,-1373.211914,13.9
-1628.14856,-1370.866089,13.9
-1629.197388,-1368.602661,14
-1630.284058,-1366.255127,14
-1631.471191,-1363.660522,14
-1632.688843,-1360.991455,14.1
-1633.929443,-1358.258423,14.2
-1635.17981,-1355.450562,14.3
-1636.43457,-1352.570435,14.4
-1637.693481,-1349.606812,14.5
-1638.952881,-1346.561279,14.7
-1640.207886,-1343.453613,14.9
-1641.454346,-1340.293335,15.1
-1642.71582,-1337.091064,15.3
-1643.973022,-1333.837769,15.5
-1645.215698,-1330.537109,15.8
-1646.474854,-1327.207642,16.2
-1647.755737,-1323.84668,16.6
-1649.053833,-1320.44104,17
-1650.362915,-1316.953247,17.4
-1651.69812,-1313.376221,17.9
-1653.066284,-1309.722778,18.4
-1654.450928,-1305.998291,18.9
-1655.851318,-1302.189697,19.5
-1657.256714,-1298.309448,19.8
-1658.672485,-1294.349609,20
-1660.101685,-1290.310181,20.2
-1661.539063,-1286.211914,20.4
-1662.974731,-1282.058716,20.6
-1664.412231,-1277.846924,20.7
-1665.851929,-1273.578857,20.8
-1667.289551,-1269.270386,20.9
-1668.732178,-1264.93396,21
-1670.189941,-1260.56665,21.1
-1671.671509,-1256.170776,21.2
-1673.177124,-1251.752075,21.2
-1674.708984,-1247.286987,21.3
-1676.254395,-1242.745239,21.4
-1677.829956,-1238.119751,21.5
-1679.417114,-1233.424072,21.4
-1681.009521,-1228.66687,21.3
-1682.613159,-1223.854858,21.3
-1684.227417,-1218.988525,21.2
-1685.859131,-1214.070923,21.1
-1687.516357,-1209.088867,21
-1689.186035,-1204.051758,21
-1690.872559,-1198.944214,21
-1692.567505,-1193.790771,21
-1694.262939,-1188.614502,21
-1695.964111,-1183.396973,21
-1697.660156,-1178.150146,21
-1699.357788,-1172.855347,21
-1701.05542,-1167.520874,20.9
-1702.751831,-1162.133789,20.9
-1704.453979,-1156.683472,21
-1706.163818,-1151.209351,21
-1707.898682,-1145.685547,21
-1709.669189,-1140.153442,21
-1711.457153,-1134.621094,21
-1713.253052,-1129.041992,21
-1715.06604,-1123.389648,21
-1716.881836,-1117.714355,21
-1718.688599,-1112.021973,21
-1720.51001,-1106.300781,21
-1722.312866,-1100.578003,21
-1724.120972,-1094.818237,21
-1725.934692,-1089.022827,21
-1727.745361,-1083.191528,20.9
-1729.579224,-1077.295776,20.6
