0.354352,-0.496474,19.52177998,,,,,,,,,,,,,,,,,
0.386218,-0.51878,21.12816935,,,,,,,,,,,,,,,,,
0.402151,-0.520692,21.91868662,,,,,,,,,,,,,,,,,
0.418084,-0.523242,22.70053263,,,,,,,,,,,,,,,,,
0.43083,-0.516868,23.31964939,,,,,,,,,,,,,,,,,
0.442939,-0.509858,23.90253843,,,,,,,,,,,,,,,,,
0.462696,-0.488189,24.84238578,,,,,,,,,,,,,,,,,
0.483728,-0.432742,25.8274476,,,,,,,,,,,,,,,,,
0.485003,-0.379207,25.88664781,,,,,,,,,,,,,,,,,
0.48564,-0.349253,25.91620251,,,,,,,,,,,,,,,,,
0.488827,-0.32121,26.06384657,,,,,,,,,,,,,,,,,
0.4952,-0.28807,26.3579756,,,,,,,,,,,,,,,,,
0.505397,-0.247918,26.8254964,,,,,,,,,,,,,,,,,
0.520055,-0.198845,27.49084879,,,,,,,,,,,,,,,,,
0.536626,-0.144035,28.23347668,,,,,,,,,,,,,,,,,
0.552559,-0.08795,28.93791044,,,,,,,,,,,,,,,,,
0.569129,-0.03569,29.66049596,,,,,,,,,,,,,,,,,
0.585062,0.007011,30.34566461,,,,,,,,,,,,,,,,,
0.606731,0.029317,31.2623353,,,,,,,,,,,,,,,,,
0.63796,0.029317,32.55274957,,,,,,,,,,,,,,,,,
0.682573,0.011472,34.33379562,,,,,,,,,,,,,,,,,
0.741206,-0.018482,36.56460102,,,,,,,,,,,,,,,,,
0.811312,-0.051623,39.07264262,,,,,,,,,,,,,,,,,
0.883329,-0.070105,41.47612071,,,,,,,,,,,,,,,,,
0.943875,-0.066919,43.36815905,,,,,,,,,,,,,,,,,
0.989125,-0.043338,44.7094198,,,,,,,,,,,,,,,,,
1.015892,0,45.47472758,,,,,,,,,,,,,,,,,
1.020991,0.06182,45.61820705,,,,,,,,,,,,,,,,,
0.999322,0.139574,45.00338494,,,,,,,,,,,,,,,,,
0.954709,0.222426,43.6948342,,,,,,,,,,,,,,,,,
0.893526,0.298267,41.80280849,,,,,,,,,,,,,,,,,
0.818322,0.358813,39.31414827,,,,,,,,,,,,,,,,,
0.733559,0.397689,36.28063764,,,,,,,,,,,,,,,,,
0.646883,0.403425,32.91482787,,,,,,,,,,,,,,,,,
0.567217,0.383668,29.57763885,,,,,,,,,,,,,,,,,
0.497749,0.347978,26.47520186,,,,,,,,,,,,,,,,,
0.441665,0.302728,23.84145617,,,,,,,,,,,,,,,,,
0.398964,0.25238,21.76125218,,,,,,,,,,,,,,,,,
0.372834,0.203306,20.45753658,,,,,,,,,,,,,,,,,
0.362637,0.159331,19.94262826,,,,,,,,,,,,,,,,,
0.365186,0.123003,20.07166121,,,,,,,,,,,,,,,,,
0.379207,0.096236,20.77761141,,,,,,,,,,,,,,,,,
0.401513,0.08094,21.88719783,,,,,,,,,,,,,,,,,
0.426369,0.082852,23.10360943,,,,,,,,,,,,,,,,,
0.448038,0.096236,24.14643408,,,,,,,,,,,,,,,,,
0.465883,0.113444,24.99268154,,,,,,,,,,,,,,,,,
0.481816,0.130014,25.73855954,,,,,,,,,,,,,,,,,
0.497112,0.140848,26.44592911,,,,,,,,,,,,,,,,,
0.518143,0.140211,27.40450911,,,,,,,,,,,,,,,,,
0.548098,0.133838,28.7416301,,,,,,,,,,,,,,,,,
0.584425,0.126827,30.31845301,,,,,,,,,,,,,,,,,
0.623939,0.125553,31.97785902,,,,,,,,,,,,,,,,,
0.661541,0.132563,33.50325471,,,,,,,,,,,,,,,,,
0.683847,0.154232,34.38358636,,,,,,,,,,,,,,,,,
0.685759,0.182912,34.45820069,,,,,,,,,,,,,,,,,
0.671738,0.212866,33.90794792,,,,,,,,,,,,,,,,,
0.645608,0.240271,32.86327068,,,,,,,,,,,,,,,,,
0.61183,0.260665,31.47550227,,,,,,,,,,,,,,,,,
0.579964,0.2715,30.12746303,,,,,,,,,,,,,,,,,
0.555108,0.274049,29.0497322,,,,,,,,,,,,,,,,,
0.539175,0.270225,28.34680704,,,,,,,,,,,,,,,,,
0.530253,0.260665,27.94907443,,,,,,,,,,,,,,,,,
0.527066,0.243457,27.80628664,,,,,,,,,,,,,,,,,
0.523242,0.211591,27.63446312,,,,,,,,,,,,,,,,,
0.516231,0.16188,27.31803447,,,,,,,,,,,,,,,,,
0.507946,0.096873,26.9417685,,,,,,,,,,,,,,,,,
0.500298,0.01912,26.59218997,,,,,,,,,,,,,,,,,
0.495837,-0.066919,26.38729298,,,,,,,,,,,,,,,,,
0.497749,-0.153595,26.47520186,,,,,,,,,,,,,,,,,
0.505397,-0.229436,26.8254964,,,,,,,,,,,,,,,,,
0.516869,-0.288707,27.3469045,,,,,,,,,,,,,,,,,
0.528978,-0.327584,27.89199548,,,,,,,,,,,,,,,,,
0.537263,-0.346066,28.26182075,,,,,,,,,,,,,,,,,
0.53089,-0.342242,27.97756897,,,,,,,,,,,,,,,,,
0.508584,-0.328221,26.97083333,,,,,,,,,,,,,,,,,
0.473531,-0.311651,25.35185821,,,,,,,,,,,,,,,,,
0.427006,-0.295718,23.13450113,,,,,,,,,,,,,,,,,
0.372197,-0.283608,20.42547041,,,,,,,,,,,,,,,,,
0.311014,-0.277873,17.28518805,,,,,,,,,,,,,,,,,
0.248556,-0.275323,13.96542859,,,,,,,,,,,,,,,,,
0.186098,-0.275323,10.54738215,,,,,,,,,,,,,,,,,
0.12619,-0.275961,7.195787469,,,,,,,,,,,,,,,,,
0.068831,-0.277235,3.939512537,,,,,,,,,,,,,,,,,
0.014659,-0.279147,0.840264657,,,,,,,,,,,,,,,,,
-0.036327,-0.282334,-2.081524184,,,,,,,,,,,,,,,,,
-0.084126,-0.28552,-4.811181024,,,,,,,,,,,,,,,,,
-0.127464,-0.289344,-7.26766318,,,,,,,,,,,,,,,,,
-0.169528,-0.291894,-9.626639564,,,,,,,,,,,,,,,,,
-0.211591,-0.289982,-11.95311818,,,,,,,,,,,,,,,,,
-0.257478,-0.282971,-14.44610655,,,,,,,,,,,,,,,,,
-0.306552,-0.269587,-17.05167009,,,,,,,,,,,,,,,,,
-0.358175,-0.247918,-19.71624988,,,,,,,,,,,,,,,,,
-0.412348,-0.217327,-22.42007054,,,,,,,,,,,,,,,,,
-0.469069,-0.175264,-25.14256405,,,,,,,,,,,,,,,,,
-0.521967,-0.125552,-27.57705342,,,,,,,,,,,,,,,,,
-0.568492,-0.072017,-29.63290649,,,,,,,,,,,,,,,,,
-0.606094,-0.01657,-31.23563722,,,,,,,,,,,,,,,,,
-0.63541,0.039514,-32.44873526,,,,,,,,,,,,,,,,,
-0.657079,0.093049,-33.32496981,,,,,,,,,,,,,,,,,
-0.674924,0.141486,-34.03361199,,,,,,,,,,,,,,,,,
-0.688946,0.182274,-34.58227544,,,,,,,,,,,,,,,,,
-0.697231,0.210317,-34.90309815,,,,,,,,,,,,,,,,,
-0.699143,0.221788,-34.97678398,,,,,,,,,,,,,,,,,
-0.688946,0.205855,-34.58227544,,,,,,,,,,,,,,,,,
-0.669189,0.165067,-33.80714152,,,,,,,,,,,,,,,,,
-0.64497,0.107708,-32.83744937,,,,,,,,,,,,,,,,,
-0.622664,0.042701,-31.92522026,,,,,,,,,,,,,,,,,
-0.609918,-0.019757,-31.39568307,,,,,,,,,,,,,,,,,
-0.622027,-0.05481,-31.89889895,,,,,,,,,,,,,,,,,
-0.660266,-0.05226,-33.45238506,,,,,,,,,,,,,,,,,
-0.715076,-0.017845,-35.58568974,,,,,,,,,,,,,,,,,
-0.778171,0.042063,-37.90823674,,,,,,,,,,,,,,,,,
-0.840628,0.119179,-40.07166362,,,,,,,,,,,,,,,,,
-0.887153,0.199482,-41.59902044,,,,,,,,,,,,,,,,,
-0.909459,0.267038,-42.30668162,,,,,,,,,,,,,,,,,
-0.906273,0.314838,-42.20656379,,,,,,,,,,,,,,,,,
-0.87823,0.339056,-41.3115165,,,,,,,,,,,,,,,,,
-0.828519,0.339056,-39.66250098,,,,,,,,,,,,,,,,,
-0.762238,0.315475,-37.33495402,,,,,,,,,,,,,,,,,
-0.692132,0.282334,-34.7059425,,,,,,,,,,,,,,,,,
-0.624576,0.248556,-32.00413519,,,,,,,,,,,,,,,,,
-0.56403,0.221151,-29.43922676,,,,,,,,,,,,,,,,,
-0.514319,0.203306,-27.23142493,,,,,,,,,,,,,,,,,
-0.479904,0.201394,-25.64953847,,,,,,,,,,,,,,,,,
-0.455048,0.209679,-24.48022399,,,,,,,,,,,,,,,,,
-0.434017,0.223063,-23.47356325,,,,,,,,,,,,,,,,,
-0.413622,0.234535,-22.48246124,,,,,,,,,,,,,,,,,
-0.390041,0.238359,-21.31863022,,,,,,,,,,,,,,,,,
-0.35945,0.2237,-19.78100239,,,,,,,,,,,,,,,,,
-0.324397,0.191197,-17.98202348,,,,,,,,,,,,,,,,,
-0.287432,0.144672,-16.04447845,,,,,,,,,,,,,,,,,
-0.25238,0.087313,-14.17169842,,,,,,,,,,,,,,,,,
-0.223063,0.021669,-12.58108365,,,,,,,,,,,,,,,,,
-0.205855,-0.045887,-11.6380305,,,,,,,,,,,,,,,,,
-0.200119,-0.106433,-11.32222817,,,,,,,,,,,,,,,,,
-0.203306,-0.156144,-11.49777949,,,,,,,,,,,,,,,,,
-0.214778,-0.191197,-12.12787026,,,,,,,,,,,,,,,,,
-0.234535,-0.210954,-13.20599525,,,,,,,,,,,,,,,,,
-0.260665,-0.217327,-14.61730988,,,,,,,,,,,,,,,,,
-0.289344,-0.221151,-16.14566784,,,,,,,,,,,,,,,,,
-0.318661,-0.229436,-17.68401689,,,,,,,,,,,,,,,,,
-0.347341,-0.244094,-19.16392578,,,,,,,,,,,,,,,,,
-0.374746,-0.267038,-20.5537051,,,,,,,,,,,,,,,,,
-0.399601,-0.296355,-21.792747,,,,,,,,,,,,,,,,,
-0.42127,-0.328858,-22.8558191,,,,,,,,,,,,,,,,,
-0.438478,-0.360724,-23.68840273,,,,,,,,,,,,,,,,,
-0.451224,-0.388767,-24.29835702,,,,,,,,,,,,,,,,,
-0.459509,-0.41171,-24.69172448,,,,,,,,,,,,,,,,,
-0.461421,-0.423182,-24.78215563,,,,,,,,,,,,,,,,,
-0.460784,-0.423182,-24.75204227,,,,,,,,,,,,,,,,,
-0.460147,-0.41171,-24.72191433,,,,,,,,,,,,,,,,,
-0.459509,-0.388129,-24.69172448,,,,,,,,,,,,,,,,,
-0.460784,-0.353077,-24.75204227,,,,,,,,,,,,,,,,,
-0.463971,-0.306552,-24.90255742,,,,,,,,,,,,,,,,,
-0.469069,-0.254929,-25.14256405,,,,,,,,,,,,,,,,,
-0.475443,-0.202668,-25.44132168,,,,,,,,,,,,,,,,,
-0.483728,-0.152957,-25.8274476,,,,,,,,,,,,,,,,,
-0.493925,-0.109619,-26.2992502,,,,,,,,,,,,,,,,,
-0.506671,-0.078391,-26.88363951,,,,,,,,,,,,,,,,,
-0.521967,-0.060545,-27.57705342,,,,,,,,,,,,,,,,,
-0.541724,-0.054172,-28.4598963,,,,,,,,,,,,,,,,,
-0.565305,-0.057359,-29.49464565,,,,,,,,,,,,,,,,,
-0.592073,-0.068193,-30.64416506,,,,,,,,,,,,,,,,,
-0.622027,-0.083489,-31.89889895,,,,,,,,,,,,,,,,,
-0.652618,-0.096236,-33.14599345,,,,,,,,,,,,,,,,,
-0.683847,-0.104521,-34.38358636,,,,,,,,,,,,,,,,,
-0.714438,-0.105795,-35.56148311,,,,,,,,,,,,,,,,,
-0.743755,-0.100059,-36.65879504,,,,,,,,,,,,,,,,,
-0.770523,-0.082214,-37.63415734,,,,,,,,,,,,,,,,,
-0.794104,-0.054172,-38.47273373,,,,,,,,,,,,,,,,,
-0.813223,-0.018482,-39.13864406,,,,,,,,,,,,,,,,,
-0.829157,0.022944,-39.68418079,,,,,,,,,,,,,,,,,
-0.839991,0.066282,-40.05026071,,,,,,,,,,,,,,,,,
-0.845727,0.110894,-40.24250432,,,,,,,,,,,,,,,,,
-0.847002,0.15487,-40.28508882,,,,,,,,,,,,,,,,,
-0.844452,0.19757,-40.19986624,,,,,,,,,,,,,,,,,
-0.839354,0.238359,-40.02884437,,,,,,,,,,,,,,,,,
-0.831069,0.277235,-39.74907092,,,,,,,,,,,,,,,,,
-0.817685,0.307827,-39.29227105,,,,,,,,,,,,,,,,,
-0.798565,0.329496,-38.62922271,,,,,,,,,,,,,,,,,
-0.774984,0.344792,-37.79427165,,,,,,,,,,,,,,,,,
-0.746942,0.353714,-36.77624222,,,,,,,,,,,,,,,,,
-0.713801,0.358813,-35.53729985,,,,,,,,,,,,,,,,,
-0.67365,0.361999,-33.98340665,,,,,,,,,,,,,,,,,
-0.626488,0.363274,-32.08291465,,,,,,,,,,,,,,,,,
-0.574865,0.363274,-29.9082507,,,,,,,,,,,,,,,,,
-0.518143,0.360087,-27.40450911,,,,,,,,,,,,,,,,,
-0.459509,0.351165,-24.69172448,,,,,,,,,,,,,,,,,
-0.40215,0.328221,-21.91863727,,,,,,,,,,,,,,,,,
-0.350527,0.28807,-19.3267393,,,,,,,,,,,,,,,,,
-0.304003,0.232623,-16.91800586,,,,,,,,,,,,,,,,,
-0.261939,0.166341,-14.68567391,,,,,,,,,,,,,,,,,
-0.222425,0.091775,-12.54623921,,,,,,,,,,,,,,,,,
-0.181637,0.014659,-10.30001906,,,,,,,,,,,,,,,,,
-0.13575,-0.061183,-7.734567353,,,,,,,,,,,,,,,,,
-0.084764,-0.131288,-4.847495316,,,,,,,,,,,,,,,,,
-0.029954,-0.195021,-1.716595003,,,,,,,,,,,,,,,,,
0.026768,-0.25238,1.534104999,,,,,,,,,,,,,,,,,
0.079028,-0.300816,4.520871552,,,,,,,,,,,,,,,,,
0.124278,-0.341605,7.087874858,,,,,,,,,,,,,,,,,
0.164429,-0.374746,9.342269505,,,,,,,,,,,,,,,,,
0.202031,-0.400876,11.42757399,,,,,,,,,,,,,,,,,
0.241545,-0.419995,13.58629237,,,,,,,,,,,,,,,,,
0.286158,-0.432105,15.97699704,,,,,,,,,,,,,,,,,
0.335869,-0.43784,18.57502065,,,,,,,,,,,,,,,,,
0.388767,-0.438478,21.25521446,,,,,,,,,,,,,,,,,
0.442939,-0.432105,23.90253843,,,,,,,,,,,,,,,,,
0.495837,-0.419358,26.38729298,,,,,,,,,,,,,,,,,
0.544911,-0.397689,28.60095182,,,,,,,,,,,,,,,,,
0.588886,-0.367098,30.50870211,,,,,,,,,,,,,,,,,
0.627763,-0.326946,32.13537277,,,,,,,,,,,,,,,,,
0.661541,-0.276598,33.50325471,,,,,,,,,,,,,,,,,
0.692133,-0.214778,34.70598126,,,,,,,,,,,,,,,,,
0.721449,-0.138936,35.82668932,,,,,,,,,,,,,,,,,
0.749492,-0.059908,36.8699566,,,,,,,,,,,,,,,,,
0.772435,0.005099,37.70286753,,,,,,,,,,,,,,,,,
0.784544,0.047162,38.13507758,,,,,,,,,,,,,,,,,
0.781358,0.057997,38.0218503,,,,,,,,,,,,,,,,,
0.759689,0.038877,37.24241761,,,,,,,,,,,,,,,,,
0.729097,0.003824,36.11398611,,,,,,,,,,,,,,,,,
0.697231,-0.041426,34.90309815,,,,,,,,,,,,,,,,,
0.669189,-0.093049,33.80714152,,,,,,,,,,,,,,,,,
0.650069,-0.147859,33.04339826,,,,,,,,,,,,,,,,,
0.649432,-0.198845,33.01772216,,,,,,,,,,,,,,,,,
0.672376,-0.237721,33.933142,,,,,,,,,,,,,,,,,
0.717625,-0.261302,35.68225668,,,,,,,,,,,,,,,,,
0.783907,-0.265763,38.11246724,,,,,,,,,,,,,,,,,
0.86421,-0.247918,40.85461565,,,,,,,,,,,,,,,,,
0.948974,-0.200119,43.52234836,,,,,,,,,,,,,,,,,
1.01653,-0.129376,45.49272016,,,,,,,,,,,,,,,,,
1.050308,-0.051623,46.42911071,,,,,,,,,,,,,,,,,
1.044572,0.022306,46.27231753,,,,,,,,,,,,,,,,,
0.999322,0.08094,45.00338494,,,,,,,,,,,,,,,,,
0.929854,0.11663,42.94010812,,,,,,,,,,,,,,,,,
0.860386,0.142123,40.72888979,,,,,,,,,,,,,,,,,
0.797291,0.163792,38.58460101,,,,,,,,,,,,,,,,,
0.742481,0.185461,36.61174524,,,,,,,,,,,,,,,,,
0.695319,0.208405,34.82928,,,,,,,,,,,,,,,,,
0.653893,0.228799,33.19722145,,,,,,,,,,,,,,,,,
0.615654,0.239633,31.63473342,,,,,,,,,,,,,,,,,
0.58315,0.23581,30.26394172,,,,,,,,,,,,,,,,,
0.560844,0.216053,29.30048025,,,,,,,,,,,,,,,,,
0.552559,0.179725,28.93791044,,,,,,,,,,,,,,,,,
0.573591,0.128739,29.85332871,,,,,,,,,,,,,,,,,
0.623939,0.077116,31.97785902,,,,,,,,,,,,,,,,,
0.695956,0.036328,34.85388789,,,,,,,,,,,,,,,,,
0.78072,0.012109,37.99913431,,,,,,,,,,,,,,,,,
0.866759,0.00956,40.9381581,,,,,,,,,,,,,,,,,
0.929854,0.032504,42.94010812,,,,,,,,,,,,,,,,,
0.958533,0.067556,43.80929694,,,,,,,,,,,,,,,,,
0.954709,0.104521,43.6948342,,,,,,,,,,,,,,,,,
0.921569,0.134475,42.68434483,,,,,,,,,,,,,,,,,
0.868671,0.151046,41.00068493,,,,,,,,,,,,,,,,,
0.808125,0.147222,38.96229624,,,,,,,,,,,,,,,,,
0.760963,0.130651,37.28869608,,,,,,,,,,,,,,,,,
0.733559,0.108982,36.28063764,,,,,,,,,,,,,,,,,
0.731009,0.0905,36.1854843,,,,,,,,,,,,,,,,,
0.753953,0.079665,37.03335089,,,,,,,,,,,,,,,,,
0.797928,0.086676,38.60691879,,,,,,,,,,,,,,,,,
0.843815,0.105796,40.17854384,,,,,,,,,,,,,,,,,
0.88078,0.130651,41.39393882,,,,,,,,,,,,,,,,,
0.902449,0.153595,42.08597736,,,,,,,,,,,,,,,,,
0.906273,0.166979,42.20656379,,,,,,,,,,,,,,,,,
0.889702,0.156782,41.68068409,,,,,,,,,,,,,,,,,
0.862298,0.121091,40.79181216,,,,,,,,,,,,,,,,,
0.829794,0.063095,39.70581307,,,,,,,,,,,,,,,,,
0.798565,-0.013384,38.62922271,,,,,,,,,,,,,,,,,
0.773072,-0.103246,37.72573074,,,,,,,,,,,,,,,,,
0.761601,-0.195658,37.3118503,,,,,,,,,,,,,,,,,
0.760326,-0.274049,37.26556395,,,,,,,,,,,,,,,,,
0.760963,-0.328858,37.28869608,,,,,,,,,,,,,,,,,
0.755865,-0.356263,37.10316805,,,,,,,,,,,,,,,,,
0.737382,-0.356901,36.42286007,,,,,,,,,,,,,,,,,
